gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000204560,1023.4754003901818,1.079974141646812,0.2704004405915468,3.9939807024137446,6.49731539926721e-5,3.976739219375019e-4
ENSG00000137404,441.9016276909124,2.068545939896264,0.38722458845146385,5.3419798266647085,9.1936888459109e-8,1.2963568484476962e-6
ENSG00000137312,2904.4035348536227,1.4546423718411894,0.367730260115466,3.9557320395238533,7.630064768099657e-5,4.563783889556518e-4
ENSG00000137331,1250.1586152872576,1.505973912461833,0.360354542630107,4.179145076041595,2.926069894547934e-5,1.9926320536310608e-4
ENSG00000228022,6.522654926007011,-2.9272408575906357,1.176965188050009,-2.4871091237970058,0.012878588891939357,0.034975978445841174
ENSG00000214894,4.444537612512849,-3.313463543312156,1.1705270260944562,-2.8307450143784845,0.004643972709158839,0.014862141034616753
ENSG00000137411,506.26301837902434,1.352152800304139,0.2717417036937359,4.975875185606663,6.495349244283821e-7,7.332814707425658e-6
ENSG00000204536,454.31859113372485,1.7272039926135698,0.3268884162078109,5.283772403594578,1.265504580784745e-7,1.7287844853039745e-6
ENSG00000137310,1059.635202738951,1.9920230522034494,0.49486935480513,4.0253514040849625,5.68902959430358e-5,3.5552163921158414e-4
ENSG00000206344,15.558651773299683,2.2539288908433104,0.7180623337438511,3.138904221715294,0.0016958086585391755,0.006411466134903904
ENSG00000204525,4254.54822975064,2.087840180812617,0.4126065796477526,5.060123332485468,4.189853771492422e-7,5.006173606780324e-6
ENSG00000227939,133.50290524327468,2.16935097659343,0.33226444495349317,6.528989211882338,6.621501975228488e-11,1.8552657637390223e-9
ENSG00000206337,57.14722320777335,-2.142193904824338,0.6335079364432558,-3.3814791916442193,7.20966931018545e-4,0.0031073500520184855
ENSG00000199332,19.029845688895954,-1.817876837200989,0.7736215042751555,-2.349827179253824,0.0187821293030425,0.04786481609915066
ENSG00000201785,6.326861534561822,-2.633364966587452,0.8736385388051168,-3.014250001137918,0.002576154275523629,0.009081271113548287
ENSG00000204498,170.94813809658226,2.010853933755235,0.4179353366334101,4.811399653241203,1.498769790426312e-6,1.5031035825914001e-5
ENSG00000232810,2.44010195221479,-3.761834292573108,1.517224222921752,-2.4794188200665954,0.013159668226866043,0.035583634656700586
ENSG00000227507,27.910483924211093,1.5603994937084507,0.6280523197256862,2.4845055813025017,0.012973147450291975,0.03517922012473571
ENSG00000204472,21.76627454786947,-5.766183481995092,1.156754434584048,-4.984794792741406,6.20276085524621e-7,7.0599518722519754e-6
ENSG00000204469,5943.760558913087,1.3396126848317749,0.4010182713307793,3.340527802851151,8.361930780749175e-4,0.003516573517293169
ENSG00000200816,2.2180760208549883,-3.572416566509137,1.5133835686425032,-2.3605493283593497,0.018247891286756458,0.04671310519865528
ENSG00000204463,4188.0572423094145,1.0709277664469832,0.2227585984912784,4.807570947654857,1.527752083916992e-6,1.5266516622479042e-5
ENSG00000204435,372.9377559404611,1.6349444482965696,0.3339833399283446,4.895287437533091,9.816214397801949e-7,1.0439970440456143e-5
ENSG00000204428,42.48559260732882,1.5688128589404529,0.3906995637492344,4.0153944475540175,5.9346455041550756e-5,3.6829017775785424e-4
ENSG00000204420,17.527778101155477,-2.277342435653267,0.6574205589648874,-3.4640572227296276,5.320933093346927e-4,0.002398886824463973
ENSG00000213722,1210.9764369835796,2.31026374826858,0.40706503219622253,5.675416863502378,1.3835132357742872e-8,2.3761411639446697e-7
ENSG00000213719,10718.848159183523,1.4279980799045517,0.42907771837119796,3.3280639351894314,8.745179397070955e-4,0.003657421200865113
ENSG00000228727,17.631666335536284,1.4906264447368218,0.5591196954868249,2.6660238527976285,0.00767542469423322,0.022750232102598453
ENSG00000204394,2363.200675396589,1.7739327539245997,0.4735133313819117,3.7463206130807665,1.7944721923483087e-4,9.481921199179426e-4
ENSG00000204392,693.5538015688969,1.5409487104971484,0.29379381555083633,5.2450005035266365,1.5628190040165583e-7,2.091990432828261e-6
ENSG00000204389,1580.7377179881955,3.398330758346702,0.35258882256838364,9.638226003853553,5.513248293502065e-22,1.3240199293363154e-19
ENSG00000204388,1469.9354583422748,3.11952736010061,0.48297962775507797,6.458921206677774,1.0545199637053554e-10,2.831556186413993e-9
ENSG00000204386,1623.9063299822194,1.5355744096885702,0.3227374088946757,4.757968451651354,1.955510514221786e-6,1.9043573033568235e-5
ENSG00000204371,852.6839810223063,1.2736042397205465,0.27586595598646313,4.6167503168931905,3.897957804148532e-6,3.4652831002206175e-5
ENSG00000204356,1407.685054778536,1.717036580022155,0.3205379857043878,5.356733543604628,8.473994634670927e-8,1.2023442841875136e-6
ENSG00000204348,216.0782919436716,1.617701031415894,0.3593057269336211,4.502296818983772,6.722300930817916e-6,5.57520089154384e-5
ENSG00000204344,331.23681197261897,1.0475459007389558,0.27429821225724826,3.819003748214457,1.339917270294584e-4,7.407663067034835e-4
ENSG00000250535,22.338313906459064,2.679783125951247,0.4724959438031238,5.671547366907851,1.4151346201590043e-8,2.427111382871611e-7
ENSG00000213676,2094.560413620792,1.0688878455725406,0.3071622378335567,3.4798803821443163,5.016376992798701e-4,0.002282181932304047
ENSG00000204315,108.06591535328575,1.138241421448992,0.31843520204370523,3.574483644219612,3.509197470658751e-4,0.0016790894661293414
ENSG00000213654,344.70110542677384,1.2314941809177748,0.39823884680502375,3.0923507106294674,0.0019857808858816384,0.007297854346171637
ENSG00000204301,1474.3956260122168,2.1835832812173783,0.5021891896184757,4.348128805552934,1.3730396223129531e-5,1.0340031799879091e-4
ENSG00000204287,57.593097331035104,-6.973742650078966,1.0577376290189462,-6.593074179035425,4.30811181951513e-11,1.245163985612637e-9
ENSG00000198502,2.6040174132415976,-3.846031055513017,1.4881736076356804,-2.5843967637776863,0.0097549503294619,0.02778291738450303
ENSG00000196126,11.938253560775625,-3.8090778938730736,1.0147434205454242,-3.753735000149787,1.7421904625267474e-4,9.250686844613637e-4
ENSG00000196735,2.430516433719087,-4.545129772705288,1.649169459879436,-2.75601136407023,0.005851096407687221,0.01803648679086104
ENSG00000204264,876.4034675332219,1.3959040504004387,0.3813963273640373,3.6599829370356485,0.00025223204368368494,0.0012714450130942635
ENSG00000240065,212.18804895671886,1.5802971244300308,0.6058208647264656,2.60852211675402,0.009093413521294046,0.026233909710461523
ENSG00000242574,9.588888497545826,-6.531883032285527,1.308115637502311,-4.993352915463475,5.933998083131922e-7,6.791191573417523e-6
ENSG00000204228,51.407678975084025,1.5829462029935766,0.4696532648268554,3.37045714688506,7.504357685806389e-4,0.0032176995214621765
ENSG00000235863,63.58699886667942,2.522945258973255,0.5034959861273172,5.010854760489167,5.418880206911325e-7,6.27591382349642e-6
ENSG00000227057,1221.0227777320601,1.413950500684628,0.3806060545441364,3.7149973937702074,2.0320578883294396e-4,0.0010530099520100178
ENSG00000237441,1133.9332524890053,1.2139556782598606,0.3062210369723704,3.9643118260663224,7.360798341143113e-5,4.432453729805301e-4
ENSG00000228285,7.915116421734413,2.894653642952875,0.8187194207661349,3.53558688059963,4.068704292895945e-4,0.0019076347929888684
ENSG00000237649,1249.2624819767186,2.2398646291352198,0.6481037923485292,3.4560276541796457,5.481990755827914e-4,0.0024634924087553476
ENSG00000112514,1039.6839931425252,2.073305302074442,0.27108647679392983,7.648132531710513,2.0391898951134268e-14,1.1443292148488201e-12
ENSG00000030110,618.5024870874902,1.9595161761527309,0.4483748119119471,4.3702637260041834,1.2409656680063865e-5,9.465300751819024e-5
ENSG00000096433,3656.489496907134,2.3849979619962767,0.5533476005450603,4.310126147916785,1.631614452958313e-5,1.1959106580356616e-4
ENSG00000137288,775.2511798127695,2.0054238086975666,0.35012859244938327,5.727677921612423,1.0181463216216088e-8,1.798101127548431e-7
ENSG00000161904,1167.6208770389935,1.0924769658617743,0.31157999035302647,3.5062487954504897,4.5447019793989245e-4,0.002098175223323164
ENSG00000137309,22886.024847952038,2.70961130702228,0.7037634198105102,3.8501735537090696,1.180341559696778e-4,6.629664738809703e-4
ENSG00000186577,319.38683993878027,3.9752746401638173,0.4291506376335669,9.263121830796699,1.9854063216164425e-20,3.592722221985928e-18
ENSG00000220583,2.1499048072741904,3.9619067901758283,1.5025621079545,2.636767404955617,0.008370020121056285,0.024451123158894597
ENSG00000272325,41.44795607900538,3.831003574965087,0.5913574327172156,6.478321507454621,9.274856254873827e-11,2.5285121222348165e-9
ENSG00000124614,51.34488894756214,1.1256781713739925,0.44720782536603143,2.5171253889679712,0.011831671383064271,0.03260073902437173
ENSG00000272288,12.025915218037754,1.5616801354137322,0.5273656113432958,2.961285494964015,0.0030635781246923484,0.010504417538077349
ENSG00000217130,39.4880847551571,1.4759439140936907,0.3589910730140464,4.111366618957516,3.93324071819317e-5,2.5820422506498384e-4
ENSG00000065060,1321.1861481583423,-1.1508689236182448,0.43986740751411935,-2.6163996330673873,0.008886248487255367,0.025722429259735835
ENSG00000273870,7.967443861933536,-2.0414234294227187,0.8231662840659075,-2.479964824773205,0.013139534415887381,0.03555319681802359
ENSG00000146197,132.20432740369802,-3.5205724955902142,0.3915090317171839,-8.99231489028173,2.420769932055414e-19,3.4943044360281964e-17
ENSG00000065029,420.98914146783045,1.004950804240009,0.3000984123514671,3.3487374903637876,8.118067262716616e-4,0.0034348420143097145
ENSG00000112033,575.8317904731317,1.0975263408220963,0.23019847927521164,4.767739319033289,1.8630462590554175e-6,1.8264306299647816e-5
ENSG00000112039,212.8897224700961,1.2429121480160514,0.3514364932483601,3.536662161996038,4.052176495568539e-4,0.0019028008922026619
ENSG00000198755,13530.795309818574,1.1148528922359289,0.25483016475918585,4.374885890331952,1.21496016733439e-5,9.292491668812983e-5
ENSG00000219023,110.16196510244077,1.7019436979087927,0.6195619409321306,2.7470113728229,0.006014104900414487,0.018438824748084785
ENSG00000237719,12.082529417159458,-1.8423381188716705,0.7016365694117777,-2.625772656656435,0.008645253807613912,0.025138481379102774
ENSG00000112078,4203.821153868288,-1.0851615462200166,0.2685513420049277,-4.04079733178211,5.32697796722514e-5,3.3609220262139006e-4
ENSG00000124762,5234.396698898205,1.227377825423933,0.41845972189634456,2.9330847419718045,0.003356122746042697,0.011310269529578707
ENSG00000137409,4270.818849207866,1.3662888491948437,0.3890254733936342,3.512080680157334,4.446130033200447e-4,0.002060667394006711
ENSG00000146192,3.8532634766503273,-3.495637349308826,1.3685307391447747,-2.5542994755772366,0.010640169729869987,0.02986806637750824
ENSG00000226976,528.9416225510713,2.1205144748550246,0.49153039454444575,4.314106509772064,1.602496793516254e-5,1.178440638791286e-4
ENSG00000137193,215.92942302328686,2.4440970353967293,0.556991140669898,4.38803574587774,1.1437898001387125e-5,8.834741382327228e-5
ENSG00000275550,4.294246616807635,-2.8705263540421804,1.2052268792612892,-2.3817311109104957,0.01723147440321873,0.044564677751208454
ENSG00000198937,382.9564503098478,2.3607007264291364,0.48640945145628545,4.853320015393034,1.2141153246786863e-6,1.2579817278929741e-5
ENSG00000217165,80.11455450132601,-2.3125222886911723,0.436427375154738,-5.298756265853519,1.1659414938969681e-7,1.6041813215203905e-6
ENSG00000164627,18.126265685283396,-2.5494097478190354,0.9955573469317279,-2.5607864335251254,0.010443553383179371,0.029402076108766096
ENSG00000146122,45.56457269081443,-1.6585309393552004,0.6332840358126564,-2.618936915450434,0.008820425740140723,0.025555594800184957
ENSG00000180211,18.38818154293646,2.924234209212179,0.6628705633056374,4.411470913159057,1.0267074835427748e-5,8.037285040448329e-5
ENSG00000001167,1301.5559162725788,-1.011231064219184,0.21873600039115146,-4.623066447273722,3.781085370377785e-6,3.3770122986077984e-5
ENSG00000137166,300.56273702202543,1.2994415600150035,0.30123792913915953,4.313671799990083,1.6056525801440626e-5,1.1803460768724619e-4
ENSG00000112559,256.4368800191879,2.0248774610170446,0.34594084226337635,5.853247762735796,4.820651474012729e-9,9.078530061014018e-8
ENSG00000112561,70.3396277897029,2.0283038367341972,0.43205363243910083,4.694564943902172,2.6717472222155413e-6,2.500707332577455e-5
ENSG00000137218,78.61164078335555,2.271926467040656,0.37842331065061263,6.00366415888756,1.9291352715878754e-9,3.961707730435232e-8
ENSG00000164663,448.2138147615787,-1.4629041361240025,0.3342076066685117,-4.377231717454605,1.2019617058440768e-5,9.207174146729535e-5
ENSG00000112578,550.4258124828747,1.460886940729912,0.4829553214573173,3.0248904522300055,0.0024872319783223293,0.008828878033072524
ENSG00000112576,1492.0330603482867,1.6638921272944607,0.3270516473415389,5.087551586483415,3.627157420936921e-7,4.422723394318202e-6
ENSG00000024048,1896.994659434628,-1.371708155349216,0.30302115382229144,-4.526773586749862,5.989104742945103e-6,5.0272243240613485e-5
ENSG00000124659,274.12086465822654,1.5767975761730129,0.21317041857440036,7.396887367009048,1.3941370280942482e-13,6.695074974147993e-12
ENSG00000112624,709.8829036874016,-1.8494647306929817,0.40676855479228746,-4.546724934618886,5.448713318985387e-6,4.631220864591664e-5
ENSG00000221821,31.50095846092101,4.546799513639063,0.6231850951576502,7.29606588631398,2.963038484146101e-13,1.3332071536233593e-11
ENSG00000137161,1019.814185265471,1.3104556248619428,0.294099073549579,4.455830509921777,8.356903810400496e-6,6.731890385591006e-5
ENSG00000124702,1333.691386623974,1.090290071627445,0.22471579175898188,4.851862270528953,1.2230755146534521e-6,1.2647056626056316e-5
ENSG00000112651,447.4578150498164,1.742218603272995,0.3524653999385777,4.942949303893665,7.694949891374782e-7,8.498818606254359e-6
ENSG00000112667,328.9697184394042,4.987377254034184,0.48770333548470557,10.226252090479273,1.512604369696751e-24,6.192255134437256e-22
ENSG00000171467,1630.693284314731,-1.679341178061444,0.2772380539391804,-6.057397800194676,1.3834117844790308e-9,2.9501758396251374e-8
ENSG00000124574,425.1738948936476,1.3380485548821988,0.3287390007869504,4.070245853638045,4.696354967925125e-5,3.0140677527377594e-4
ENSG00000137221,420.002510143956,1.0717171385979838,0.27330047409199176,3.9213877771659056,8.804044921684786e-5,5.164543335313894e-4
ENSG00000137207,1729.1367045343513,1.305455881016359,0.27002683953089307,4.834541200734993,1.3345306406663092e-6,1.3611479935071066e-5
ENSG00000219470,100.67317539820252,1.6430347617496295,0.47067627985776206,3.4907957593404815,4.8158425186855126e-4,0.0022037973131137003
ENSG00000124688,508.05293207704165,1.11680769164706,0.29248174153880435,3.8183843058760303,1.343285547977977e-4,7.42464070476008e-4
ENSG00000096080,335.92651721134473,1.1531152725249263,0.37806269500515755,3.0500636210859033,0.0022879289466719317,0.008221215965708604
ENSG00000181577,1.4497271033179921,4.183557125040937,1.7015567678651393,2.4586644442605596,0.013945489361779341,0.037313485518306405
ENSG00000180992,737.3981055090791,2.0953800936274627,0.34892377088868975,6.005266102365695,1.9101835448910434e-9,3.944353249430343e-8
ENSG00000112759,4763.611930276262,1.0635481710297603,0.3923029107946263,2.711038184436353,0.006707290165597531,0.020288827215982394
ENSG00000146232,232.596202659144,1.2449407933434917,0.3087118850347537,4.032694734779455,5.514088833980589e-5,3.4640962606833525e-4
ENSG00000124608,419.22263157623524,1.5788383019343857,0.34088289132800376,4.631614968365187,3.6282442977625807e-6,3.2638514626702873e-5
ENSG00000229349,12.218000060245334,3.0498062229535576,0.8580152183311907,3.554489661483305,3.787134006410357e-4,0.0017948815792005967
ENSG00000180113,3.6092195668614164,-5.127504294709431,1.5733579819133634,-3.258955910640161,0.0011182304456691294,0.004517788495267675
ENSG00000146070,13.61900517055156,-7.033070809459588,1.4889693598206908,-4.723448983736338,2.3187814686096857e-6,2.2075718960778144e-5
ENSG00000069122,14360.180492711537,-2.575954040984922,0.40467818258293736,-6.365438394883048,1.9473272370144266e-10,4.892218889610087e-9
ENSG00000225730,4.741733891257112,-3.4870036812900738,1.1172009480287641,-3.1211964932921767,0.0018011780738675228,0.006723321204875901
ENSG00000198087,2068.6428616839544,-1.4148253602505665,0.34580814086272044,-4.091359320578363,4.2885206406743355e-5,2.7852519489966065e-4
ENSG00000124818,2.8016270330066875,-4.756868831694251,1.7154953671840611,-2.772883519646294,0.005556200469287508,0.017281421350730696
ENSG00000244694,537.047597669556,-2.5850323169524416,0.5937567506940525,-4.353689139417367,1.3386549490259887e-5,1.0114641872035397e-4
ENSG00000216998,20.33609103159221,-2.483269321956144,0.9509748667981014,-2.611288067283233,0.009020187720260813,0.026046730775942765
ENSG00000112077,25.4745135203876,-4.804959250650436,1.0648301889087668,-4.512418318618987,6.409262061077004e-6,5.335069739640498e-5
ENSG00000124490,6.565831308013875,-5.982977615413692,1.801580822176926,-3.3209598713335593,8.970843461863575e-4,0.0037380260792534157
ENSG00000279127,24.58313319066065,-5.523712496213144,1.3405889858319613,-4.120362433669528,3.7827687366298695e-5,2.4921635861808235e-4
ENSG00000230204,148.94230600138866,4.190841870320939,0.9035578097453772,4.638155771684292,3.515318097629457e-6,3.175995786324269e-5
ENSG00000096092,322.44109582506286,1.4886507068530692,0.2307109146662889,6.452450283968244,1.1005599383947872e-10,2.9362374766660925e-9
ENSG00000137270,9.791456185690224,-6.556665568207492,1.3984097156374347,-4.6886584774754505,2.7500190140284443e-6,2.56531471118111e-5
ENSG00000001084,967.558425323431,-1.3533242781103139,0.4465048874094506,-3.030928252458967,0.002438031735662277,0.008690055452891575
ENSG00000124743,11.307697833824685,-5.144177664238708,1.422113000368923,-3.6172777148540307,2.977178182469143e-4,0.0014646590538341102
ENSG00000227885,8.42677922626879,-4.855084858446278,1.4866402275847426,-3.265810226549601,0.00109151372333926,0.004424883230394156
ENSG00000228614,6.2754908409615195,-5.175532192800391,1.5828568613912033,-3.2697411364483813,0.001076459446430802,0.004372372364390043
ENSG00000137269,892.253458207654,-2.331022568577491,0.6875281311434888,-3.390439551470514,6.978064160806207e-4,0.0030221335106426052
ENSG00000271218,9.57601143905868,-2.378110541506203,0.9248944643485353,-2.571223672726017,0.010133985187176437,0.028651704146240912
ENSG00000236740,9.937631643951846,-2.159303877005511,0.7449308769012467,-2.8986634115473286,0.003747569646729754,0.012413358431905481
ENSG00000112175,3.2429660129669755,-4.966195134502017,1.9228129006073527,-2.582776063616674,0.009800891580226402,0.02788513894740956
ENSG00000151914,13321.796397349819,-1.784508496616375,0.2956846372293421,-6.035174885438012,1.5879062118474138e-9,3.332201169937279e-8
ENSG00000218980,15.405460224402374,5.5746577225967515,1.540315528286108,3.61916608657423,2.9555391035655635e-4,0.001455447101049877
ENSG00000168116,456.3432647882099,-1.1457584729116166,0.3430147100685341,-3.340260459041814,8.369985134638577e-4,0.003519368054928347
ENSG00000112200,1543.7105769144882,-1.6584119652394278,0.3051433289113738,-5.43486226998952,5.483877432038103e-8,8.205116071471271e-7
ENSG00000226803,18.849970937424967,-1.8677156651073363,0.5159582263855366,-3.6198970567662463,2.9472024466002726e-4,0.0014524874579929347
ENSG00000272316,105.8903526619946,-1.8885453824822322,0.6466567710869902,-2.9204756942507597,0.003494974584391871,0.011691461682600568
ENSG00000283453,16.231632886394227,2.090445680973911,0.6377198782498203,3.2779998746644052,0.001045454420482014,0.0042672585466291026
ENSG00000198225,1768.8620881003276,1.8144792271153194,0.510797545313326,3.5522473507626353,3.819556242639946e-4,0.001807503477187886
ENSG00000213309,7.360936746377584,1.8721406923101427,0.687133016062598,2.724568094599591,0.0064385651829177454,0.019583903745167105
ENSG00000118482,2890.935581829405,-1.6009538734546391,0.34256014612594776,-4.673497169942304,2.9611378795272587e-6,2.73568387449333e-5
ENSG00000188107,28.237945414976675,-3.1522503453746897,0.6626401306445769,-4.7571075152185065,1.9638658590629687e-6,1.9089785220911038e-5
ENSG00000214558,126.7325192730245,-1.8480399522590747,0.34190255128707026,-5.40516572719989,6.474849740831792e-8,9.49441853952152e-7
ENSG00000233859,12.283902584992903,1.7396859463987362,0.5751082740844509,3.0249711659395717,0.0024865683188516115,0.008827777091038163
ENSG00000168216,857.4806707501293,-1.2094487849076476,0.4518449595661705,-2.67668977887653,0.007435344364468771,0.022149042045749034
ENSG00000082269,391.6609805630067,-1.476818959570448,0.39404852722522044,-3.7478098699411317,1.7838538968207917e-4,9.439796463532277e-4
ENSG00000112309,11.050841008857699,-1.6021440025562486,0.6007788406024389,-2.666778345505107,0.007658216133203352,0.022715929251101264
ENSG00000232295,17.496453045803882,-1.978275331496495,0.5337984381067787,-3.7060343198321033,2.105297838355967e-4,0.0010862292896575455
ENSG00000233237,104.0867594380461,-2.1491566433388396,0.5274492024618432,-4.074622984180764,4.60889520039922e-5,2.965276922159681e-4
ENSG00000279289,32.99486955051744,-2.8712408740713116,0.6845799861707854,-4.194164205897497,2.738795363113465e-5,1.8820362632820432e-4
ENSG00000272243,5.476211884465861,-4.971643762239138,2.0243452562577655,-2.4559267975018213,0.014052177856020047,0.037554685939697414
ENSG00000111799,535.7451639926942,-5.611371575924468,1.4983002297223962,-3.745158323151388,1.8028004961278431e-4,9.523912415761477e-4
ENSG00000112697,11675.818646814763,-1.267540522054633,0.5425953587313249,-2.3360695989334412,0.019487614452743475,0.04931543454741691
ENSG00000118407,916.5111194525309,-4.956768767474879,0.6667489982166179,-7.434235043071621,1.0517481279698376e-13,5.1397757831042626e-12
ENSG00000112701,2968.414466051441,-1.0203911363087277,0.2906387143127668,-3.510857590742877,4.4666361238269666e-4,0.0020668943258842706
ENSG00000252498,21.79084364598402,-2.957959073448392,0.6735349447510319,-4.391693551314971,1.1247114948305964e-5,8.706229215409067e-5
ENSG00000196586,4665.6555625709,-1.232856477736804,0.30755078474630726,-4.008627319074356,6.107270933061031e-5,3.7722179010734615e-4
ENSG00000112706,26.228547074641334,-1.5855699014836389,0.5945655508018152,-2.666770550943259,0.007658393735584717,0.022715929251101264
ENSG00000230309,53.61941677974807,-1.2395100051105703,0.326906644892053,-3.791632946218838,1.4965999674381922e-4,8.142458327220206e-4
ENSG00000146247,1953.1967874462148,-1.7495362290602343,0.3629338180179861,-4.820537911332175,1.4317164414103426e-6,1.445048324472706e-5
ENSG00000217512,2.704902574613741,-4.69951502651088,1.422615329021462,-3.303433423386078,9.550864493555757e-4,0.003941566487077745
ENSG00000135338,319.0066544246232,-1.0859664241212195,0.43518159265329365,-2.495432808865153,0.012580357843611147,0.03428535371282959
ENSG00000261970,3.018171414550555,-4.856107241389691,1.9104633943245857,-2.5418478343085402,0.011026816747161468,0.030787306329395817
ENSG00000218582,33.566337116640774,2.001986311324535,0.5119407532027594,3.910582032783836,9.207398218454471e-5,5.369620464998716e-4
ENSG00000223044,2.3695899651035566,-3.7436831717815187,1.4922169987449683,-2.5088061420893544,0.012113994583444471,0.03322832521284878
ENSG00000146242,187.99338866171124,-2.575223309841501,0.7309022126888198,-3.523348630137336,4.261304298808212e-4,0.0019860636608779146
ENSG00000083097,701.3371452022811,-1.5980573574980008,0.3358430632587115,-4.758345585559891,1.9518612145911375e-6,1.9032361675427522e-5
ENSG00000065615,463.0600128225077,-1.00475811465738,0.3308379802943401,-3.0370095772059376,0.0023893786399074293,0.008541510370670071
ENSG00000135324,99.1683111651491,-2.701675970825918,1.019431849041692,-2.6501781098614927,0.008044934710681422,0.02368522867190951
ENSG00000135315,454.10936918592347,-1.371012966329871,0.3736703200641691,-3.66904432253124,2.4345887186350823e-4,0.0012324457628573946
ENSG00000217060,3.117370427555578,3.0397275562038537,1.2739452071113149,2.3860740157706393,0.01702932332342474,0.04415035943029097
ENSG00000135318,9074.86507248105,-1.678755368118747,0.2894986313322742,-5.798836976855835,6.6776407906558055e-9,1.2225369928464574e-7
ENSG00000280232,2.670752262973788,-4.683486534581487,1.4096680670405186,-3.322403794259225,8.924544087179155e-4,0.003720596242822001
ENSG00000135346,292.9982805310976,-9.739373545119669,2.052593710567772,-4.744910546581399,2.0859849788162513e-6,2.014354868174765e-5
ENSG00000272008,18.272601077671027,-1.6950237610802736,0.650173680760229,-2.607032261131106,0.0091330754894314,0.026317927662367985
ENSG00000188994,1203.8258927919014,-2.028551215412349,0.3916133256005754,-5.179985160876171,2.2190355182449995e-7,2.865240690879738e-6
ENSG00000218313,3.5557496300893416,-3.6575222762893294,1.515264341597669,-2.4137849587570313,0.01578777711911498,0.041386979867577084
ENSG00000213204,36.386272439377,-2.4692791608196707,0.6691114380329831,-3.6903855179620324,2.239144444806961e-4,0.00114605277876039
ENSG00000135299,115.38834123669783,-2.514096818977979,0.49247891022581636,-5.104983719658554,3.3082299540094284e-7,4.069611744410022e-6
ENSG00000112159,3034.6369150809783,-1.1419600325931551,0.4033193547831673,-2.831403995494082,0.004634414386802007,0.014840018727336228
ENSG00000118412,1075.6784226402997,-1.455107368357645,0.3945384979191807,-3.688125179246048,2.2591250860442232e-4,0.0011539143311248997
ENSG00000112182,116.99753226269188,-3.3129368574513753,0.5610923333806003,-5.904441498052234,3.538434040953285e-9,6.895958475739254e-8
ENSG00000261366,11.85180479518048,-1.7922744594064248,0.6552808406275409,-2.7351241609475756,0.006235675043828728,0.019054977630260768
ENSG00000014123,1372.7937098185075,-1.2960467614866227,0.3156121727671654,-4.106453658372509,4.017800228708225e-5,0.00026320175055430693
ENSG00000112234,673.5916303127187,-1.7529744009447745,0.4055155870308494,-4.322828658153202,1.540413650630107e-5,1.1390941570487129e-4
ENSG00000132424,4698.169841878681,-1.5094686163054851,0.32153522676324386,-4.6945668488664625,2.671722326194561e-6,2.500707332577455e-5
ENSG00000085382,533.3422188336993,-1.0579975000843642,0.30756420947961094,-3.439923981644233,5.818775977472751e-4,0.002591519060271973
ENSG00000187772,10.102610862336574,-6.603906801217755,1.5096770270935704,-4.374383846809667,1.2177594150858088e-5,9.31104963671856e-5
ENSG00000130347,144.48465907691903,1.1736346735172658,0.33465417601056274,3.5070074054005596,4.5317653672900603e-4,0.0020937510592408397
ENSG00000112320,94.52175638759522,-1.2332121149293844,0.3915784024817516,-3.1493363962708716,0.0016364170647933203,0.006229360814332133
ENSG00000025796,4288.322872693089,-1.3557167164553041,0.2795796013463062,-4.849126008932324,1.2400663166943641e-6,1.2801544464858066e-5
ENSG00000225093,45.24140283945485,3.163738436147051,0.7585702050022113,4.170660032894158,3.0371867847918062e-5,2.0598758389413628e-4
ENSG00000081087,1252.4121432616214,-1.0458684341337883,0.40048132204855375,-2.611528619571898,0.009013844291884053,0.026031423575451438
ENSG00000228834,11.159336765493444,2.093562298872485,0.7236980455210503,2.8928671451159653,0.0038174273234689,0.012611297145345333
ENSG00000271730,6.84359840882096,-3.6314679006024106,0.9908672592749456,-3.6649388367718303,2.47397699459288e-4,0.00125061039491849
ENSG00000203799,10.695238376273585,-2.3629320795017312,0.6138610162285993,-3.8492949006909813,1.184583231346002e-4,6.650497404040548e-4
ENSG00000135596,819.7578049138424,1.7308009902566117,0.5522434556550644,3.134126756112586,0.001723663807250243,0.006493186392314537
ENSG00000112365,423.3585794831191,-1.1117298862505396,0.2888214558722811,-3.849194246642654,1.1850700523485681e-4,6.651735074679353e-4
ENSG00000155085,189.65886634694084,-1.3757240256400367,0.3703360020595521,-3.7147995819720836,2.0336481116153585e-4,0.0010534254047356935
ENSG00000112290,540.920385125239,-1.2338271166824069,0.38255819145769254,-3.225201143860115,0.001258841900527803,0.0049977424387886
ENSG00000155111,673.7319433036413,-1.785897194153857,0.4837622294293853,-3.691683818020241,2.2277430328113812e-4,0.0011416211577132322
ENSG00000173214,271.8302598991625,-1.6003325881815686,0.3474158196176166,-4.606389513128606,4.097205973012425e-6,3.615386132793861e-5
ENSG00000009413,2352.178688010682,-1.9344890135147443,0.3811951432948413,-5.0747997385121035,3.879043165211951e-7,4.690918446570113e-6
ENSG00000220392,2.0683251847380766,-4.3134244712101,1.6967551932327996,-2.5421607597922264,0.011016948908612784,0.030770075846759695
ENSG00000220506,2.401973080378109,-3.7474289363045608,1.5959602657182705,-2.348071575966216,0.018870894572934612,0.04805179762162976
ENSG00000255389,28.209535019803955,-2.5386123900782533,0.7452532606881783,-3.4063754216037374,6.583158671410521e-4,0.0028710205788065584
